file,class,method,variable,usage
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\formats\DirectorySampleStream.java,opennlp.tools.formats.DirectorySampleStream,reset/0,textFiles,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\formats\DirectorySampleStream.java,opennlp.tools.formats.DirectorySampleStream,reset/0,directories,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\formats\DirectorySampleStream.java,opennlp.tools.formats.DirectorySampleStream,"DirectorySampleStream/3[java.io.File[],java.io.FileFilter,boolean]",inputDirectories,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\formats\DirectorySampleStream.java,opennlp.tools.formats.DirectorySampleStream,"DirectorySampleStream/3[java.io.File[],java.io.FileFilter,boolean]",fileFilter,4
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\formats\DirectorySampleStream.java,opennlp.tools.formats.DirectorySampleStream,"DirectorySampleStream/3[java.io.File[],java.io.FileFilter,boolean]",directories,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\formats\DirectorySampleStream.java,opennlp.tools.formats.DirectorySampleStream,"DirectorySampleStream/3[java.io.File[],java.io.FileFilter,boolean]",recursive,4
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\formats\DirectorySampleStream.java,opennlp.tools.formats.DirectorySampleStream,"DirectorySampleStream/3[java.io.File,java.io.FileFilter,boolean]",fileFilter,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\formats\DirectorySampleStream.java,opennlp.tools.formats.DirectorySampleStream,"DirectorySampleStream/3[java.io.File,java.io.FileFilter,boolean]",recursive,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\FilterObjectStream.java,opennlp.tools.util.FilterObjectStream,FilterObjectStream/1[opennlp.tools.util.ObjectStream<S>],samples,4
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\FilterObjectStream.java,opennlp.tools.util.FilterObjectStream,reset/0,samples,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\util\FilterObjectStream.java,opennlp.tools.util.FilterObjectStream,close/0,samples,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\test\java\opennlp\tools\formats\Conll03NameSampleStreamTest.java,opennlp.tools.formats.Conll03NameSampleStreamTest,testParsingEnglishSample/0,ENGLISH_SAMPLE,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\test\java\opennlp\tools\formats\Conll03NameSampleStreamTest.java,opennlp.tools.formats.Conll03NameSampleStreamTest,testReset/0,GERMAN_SAMPLE,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\test\java\opennlp\tools\formats\Conll03NameSampleStreamTest.java,opennlp.tools.formats.Conll03NameSampleStreamTest,testParsingEnglishSampleWithGermanAsLanguage/0,ENGLISH_SAMPLE,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\test\java\opennlp\tools\formats\Conll03NameSampleStreamTest.java,opennlp.tools.formats.Conll03NameSampleStreamTest,testParsingGermanSampleWithEnglishAsLanguage/0,GERMAN_SAMPLE,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\test\java\opennlp\tools\formats\Conll03NameSampleStreamTest.java,opennlp.tools.formats.Conll03NameSampleStreamTest,testParsingGermanSample/0,GERMAN_SAMPLE,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\cmdline\FineGrainedReportListener.java,opennlp.tools.cmdline.FineGrainedReportListener$MatrixLabelComparator,"compare/2[java.lang.String,java.lang.String]",confusionMatrix,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\cmdline\FineGrainedReportListener.java,opennlp.tools.cmdline.FineGrainedReportListener$MatrixLabelComparator,"MatrixLabelComparator/1[java.util.Map<java.lang.String,opennlp.tools.cmdline.FineGrainedReportListener.ConfusionMatrixLine>]",confusionMatrix,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\dictionary\Dictionary.java,opennlp.tools.dictionary.Dictionary$StringListWrapper,getStringList/0,stringList,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\dictionary\Dictionary.java,opennlp.tools.dictionary.Dictionary$StringListWrapper,StringListWrapper/1[opennlp.tools.dictionary.StringList],stringList,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\dictionary\Dictionary.java,opennlp.tools.dictionary.Dictionary$StringListWrapper,hashCode/0,stringList,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\dictionary\Dictionary.java,opennlp.tools.dictionary.Dictionary$StringListWrapper,equals/1[java.lang.Object],stringList,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\dictionary\Dictionary.java,opennlp.tools.dictionary.Dictionary$StringListWrapper,toString/0,stringList,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\test\java\opennlp\tools\ml\maxent\RealValueModelTest.java,opennlp.tools.ml.maxent.RealValueModelTest,testRealValuedWeightsVsRepeatWeighting/0,testDataIndexer,4
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\test\java\opennlp\tools\ml\maxent\RealValueModelTest.java,opennlp.tools.ml.maxent.RealValueModelTest,initIndexer/0,testDataIndexer,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\test\java\opennlp\tools\cmdline\CLITest.java,opennlp.tools.cmdline.CLITest$ExitException,ExitException/1[int],status,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\test\java\opennlp\tools\cmdline\CLITest.java,opennlp.tools.cmdline.CLITest$ExitException,status/0,status,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,equals/1[java.lang.Object],itemID,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,equals/1[java.lang.Object],itemName,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,equals/1[java.lang.Object],itemType,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,equals/1[java.lang.Object],itemParentID,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,setItemID/1[java.lang.String],itemID,4
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,setItemParentID/1[java.lang.String],itemParentID,4
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,"setScoreMap/1[java.util.Map<java.lang.String,java.lang.Double>]",scoreMap,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,getItemType/0,itemType,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,getScoreMap/0,scoreMap,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,setItemName/1[java.lang.String],itemName,4
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,getItemParentID/0,itemParentID,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,getItemID/0,itemID,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,getItemName/0,itemName,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,"BaseLink/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",itemID,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,"BaseLink/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",itemName,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,"BaseLink/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",itemType,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,"BaseLink/4[java.lang.String,java.lang.String,java.lang.String,java.lang.String]",itemParentID,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,setItemType/1[java.lang.String],itemType,4
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,toString/0,itemID,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,toString/0,itemName,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,toString/0,itemType,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,toString/0,scoreMap,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,toString/0,itemParentID,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,hashCode/0,itemID,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,hashCode/0,itemName,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,hashCode/0,itemType,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\entitylinker\BaseLink.java,opennlp.tools.entitylinker.BaseLink,hashCode/0,itemParentID,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\formats\brat\BratDocumentParser.java,opennlp.tools.formats.brat.BratDocumentParser,"BratDocumentParser/2[opennlp.tools.formats.brat.SentenceDetector,opennlp.tools.formats.brat.Tokenizer]",tokenizer,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\formats\brat\BratDocumentParser.java,opennlp.tools.formats.brat.BratDocumentParser,isSpanAnnotation/1[opennlp.tools.formats.brat.BratAnnotation],nameTypes,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\formats\brat\BratDocumentParser.java,opennlp.tools.formats.brat.BratDocumentParser,parse/1[opennlp.tools.formats.brat.BratDocument],sentDetector,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\formats\brat\BratDocumentParser.java,opennlp.tools.formats.brat.BratDocumentParser,parse/1[opennlp.tools.formats.brat.BratDocument],logger,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\formats\brat\BratDocumentParser.java,opennlp.tools.formats.brat.BratDocumentParser,parse/1[opennlp.tools.formats.brat.BratDocument],tokenizer,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\formats\brat\BratDocumentParser.java,opennlp.tools.formats.brat.BratDocumentParser,"BratDocumentParser/3[opennlp.tools.formats.brat.SentenceDetector,opennlp.tools.formats.brat.Tokenizer,java.util.Set<java.lang.String>]",sentDetector,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\formats\brat\BratDocumentParser.java,opennlp.tools.formats.brat.BratDocumentParser,"BratDocumentParser/3[opennlp.tools.formats.brat.SentenceDetector,opennlp.tools.formats.brat.Tokenizer,java.util.Set<java.lang.String>]",nameTypes,5
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\formats\brat\BratDocumentParser.java,opennlp.tools.formats.brat.BratDocumentParser,"BratDocumentParser/3[opennlp.tools.formats.brat.SentenceDetector,opennlp.tools.formats.brat.Tokenizer,java.util.Set<java.lang.String>]",tokenizer,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\NaiveBayesEvalParameters.java,opennlp.tools.ml.naivebayes.NaiveBayesEvalParameters,getVocabulary/0,vocabulary,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\NaiveBayesEvalParameters.java,opennlp.tools.ml.naivebayes.NaiveBayesEvalParameters,getOutcomeTotals/0,outcomeTotals,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\NaiveBayesEvalParameters.java,opennlp.tools.ml.naivebayes.NaiveBayesEvalParameters,"NaiveBayesEvalParameters/4[opennlp.tools.ml.model.Context[],int,double[],long]",outcomeTotals,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\NaiveBayesEvalParameters.java,opennlp.tools.ml.naivebayes.NaiveBayesEvalParameters,"NaiveBayesEvalParameters/4[opennlp.tools.ml.model.Context[],int,double[],long]",vocabulary,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\formats\brat\BratAnnotationStream.java,opennlp.tools.formats.brat.BratAnnotationStream$SpanAnnotationParser,"parse/2[opennlp.tools.formats.brat.Span[],java.lang.CharSequence]",BEGIN_OFFSET,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\formats\brat\BratAnnotationStream.java,opennlp.tools.formats.brat.BratAnnotationStream$SpanAnnotationParser,"parse/2[opennlp.tools.formats.brat.Span[],java.lang.CharSequence]",END_OFFSET,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\test\java\opennlp\tools\util\featuregen\TokenFeatureGeneratorTest.java,opennlp.tools.util.featuregen.TokenFeatureGeneratorTest,testLowerCase/0,features,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\test\java\opennlp\tools\util\featuregen\TokenFeatureGeneratorTest.java,opennlp.tools.util.featuregen.TokenFeatureGeneratorTest,testLowerCase/0,testSentence,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\test\java\opennlp\tools\util\featuregen\TokenFeatureGeneratorTest.java,opennlp.tools.util.featuregen.TokenFeatureGeneratorTest,test/0,features,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\test\java\opennlp\tools\util\featuregen\TokenFeatureGeneratorTest.java,opennlp.tools.util.featuregen.TokenFeatureGeneratorTest,test/0,testSentence,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\test\java\opennlp\tools\util\featuregen\TokenFeatureGeneratorTest.java,opennlp.tools.util.featuregen.TokenFeatureGeneratorTest,setUp/0,features,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\BeamSearch.java,opennlp.tools.ml.BeamSearch,"BeamSearch/2[int,opennlp.tools.ml.MaxentModel]",size,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\BeamSearch.java,opennlp.tools.ml.BeamSearch,"BeamSearch/2[int,opennlp.tools.ml.MaxentModel]",model,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\BeamSearch.java,opennlp.tools.ml.BeamSearch,"bestSequences/5[int,T[],java.lang.Object[],opennlp.tools.ml.BeamSearchContextGenerator<T>,opennlp.tools.ml.SequenceValidator<T>]",zeroLog,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\BeamSearch.java,opennlp.tools.ml.BeamSearch,"bestSequences/6[int,T[],java.lang.Object[],double,opennlp.tools.ml.BeamSearchContextGenerator<T>,opennlp.tools.ml.SequenceValidator<T>]",probs,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\BeamSearch.java,opennlp.tools.ml.BeamSearch,"bestSequences/6[int,T[],java.lang.Object[],double,opennlp.tools.ml.BeamSearchContextGenerator<T>,opennlp.tools.ml.SequenceValidator<T>]",size,8
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\BeamSearch.java,opennlp.tools.ml.BeamSearch,"bestSequences/6[int,T[],java.lang.Object[],double,opennlp.tools.ml.BeamSearchContextGenerator<T>,opennlp.tools.ml.SequenceValidator<T>]",contextsCache,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\BeamSearch.java,opennlp.tools.ml.BeamSearch,"bestSequences/6[int,T[],java.lang.Object[],double,opennlp.tools.ml.BeamSearchContextGenerator<T>,opennlp.tools.ml.SequenceValidator<T>]",model,4
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\BeamSearch.java,opennlp.tools.ml.BeamSearch,"bestSequences/6[int,T[],java.lang.Object[],double,opennlp.tools.ml.BeamSearchContextGenerator<T>,opennlp.tools.ml.SequenceValidator<T>]",EMPTY_ADDITIONAL_CONTEXT,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\BeamSearch.java,opennlp.tools.ml.BeamSearch,getOutcomes/0,model,3
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\BeamSearch.java,opennlp.tools.ml.BeamSearch,"BeamSearch/3[int,opennlp.tools.ml.MaxentModel,int]",probs,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\BeamSearch.java,opennlp.tools.ml.BeamSearch,"BeamSearch/3[int,opennlp.tools.ml.MaxentModel,int]",size,4
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\BeamSearch.java,opennlp.tools.ml.BeamSearch,"BeamSearch/3[int,opennlp.tools.ml.MaxentModel,int]",contextsCache,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\BeamSearch.java,opennlp.tools.ml.BeamSearch,"BeamSearch/3[int,opennlp.tools.ml.MaxentModel,int]",model,5
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\maxent\quasinewton\ParallelNegLogLikelihood.java,opennlp.tools.ml.maxent.quasinewton.ParallelNegLogLikelihood$GradientComputeTask,call/0,expectation,6
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\maxent\quasinewton\ParallelNegLogLikelihood.java,opennlp.tools.ml.maxent.quasinewton.ParallelNegLogLikelihood$GradientComputeTask,"GradientComputeTask/4[int,int,int,double[]]",expectation,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\Probabilities.java,opennlp.tools.ml.naivebayes.Probabilities,"addIn/3[T,double,int]",isNormalised,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\Probabilities.java,opennlp.tools.ml.naivebayes.Probabilities,"addIn/3[T,double,int]",map,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\Probabilities.java,opennlp.tools.ml.naivebayes.Probabilities,getKeys/0,map,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\Probabilities.java,opennlp.tools.ml.naivebayes.Probabilities,"set/2[T,opennlp.tools.ml.naivebayes.Probability<T>]",isNormalised,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\Probabilities.java,opennlp.tools.ml.naivebayes.Probabilities,"set/2[T,opennlp.tools.ml.naivebayes.Probability<T>]",map,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\Probabilities.java,opennlp.tools.ml.naivebayes.Probabilities,"set/2[T,double]",isNormalised,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\Probabilities.java,opennlp.tools.ml.naivebayes.Probabilities,"set/2[T,double]",map,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\Probabilities.java,opennlp.tools.ml.naivebayes.Probabilities,"setIfLarger/2[T,double]",isNormalised,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\Probabilities.java,opennlp.tools.ml.naivebayes.Probabilities,"setIfLarger/2[T,double]",map,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\Probabilities.java,opennlp.tools.ml.naivebayes.Probabilities,discardCountsBelow/1[double],map,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\Probabilities.java,opennlp.tools.ml.naivebayes.Probabilities,setConfidence/1[double],confidence,4
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\Probabilities.java,opennlp.tools.ml.naivebayes.Probabilities,getConfidence/0,confidence,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\Probabilities.java,opennlp.tools.ml.naivebayes.Probabilities,normalize/0,normalised,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\Probabilities.java,opennlp.tools.ml.naivebayes.Probabilities,normalize/0,isNormalised,2
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\Probabilities.java,opennlp.tools.ml.naivebayes.Probabilities,normalize/0,map,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\ml\naivebayes\Probabilities.java,opennlp.tools.ml.naivebayes.Probabilities,getMax/0,map,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-dl\src\test\java\opennlp\dl\namefinder\NameFinderDLEval.java,opennlp.dl.namefinder.NameFinderDLEval,NameFinderDLEval/0,sentenceDetector,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-dl\src\test\java\opennlp\dl\namefinder\NameFinderDLEval.java,opennlp.dl.namefinder.NameFinderDLEval,tokenNameFinder2Test/0,sentenceDetector,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-dl\src\test\java\opennlp\dl\namefinder\NameFinderDLEval.java,opennlp.dl.namefinder.NameFinderDLEval,tokenNameFinder2Test/0,logger,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-dl\src\test\java\opennlp\dl\namefinder\NameFinderDLEval.java,opennlp.dl.namefinder.NameFinderDLEval,tokenNameFinderNoEntitiesTest/0,sentenceDetector,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-dl\src\test\java\opennlp\dl\namefinder\NameFinderDLEval.java,opennlp.dl.namefinder.NameFinderDLEval,tokenNameFinderNoInputTest/0,sentenceDetector,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-dl\src\test\java\opennlp\dl\namefinder\NameFinderDLEval.java,opennlp.dl.namefinder.NameFinderDLEval,tokenNameFinder1Test/0,sentenceDetector,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-dl\src\test\java\opennlp\dl\namefinder\NameFinderDLEval.java,opennlp.dl.namefinder.NameFinderDLEval,tokenNameFinder1Test/0,logger,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-dl\src\test\java\opennlp\dl\namefinder\NameFinderDLEval.java,opennlp.dl.namefinder.NameFinderDLEval,tokenNameFinderMultipleEntitiesTest/0,sentenceDetector,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-dl\src\test\java\opennlp\dl\namefinder\NameFinderDLEval.java,opennlp.dl.namefinder.NameFinderDLEval,tokenNameFinderMultipleEntitiesTest/0,logger,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-dl\src\test\java\opennlp\dl\namefinder\NameFinderDLEval.java,opennlp.dl.namefinder.NameFinderDLEval,tokenNameFinder3Test/0,sentenceDetector,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-dl\src\test\java\opennlp\dl\namefinder\NameFinderDLEval.java,opennlp.dl.namefinder.NameFinderDLEval,tokenNameFinder3Test/0,logger,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-dl\src\test\java\opennlp\dl\namefinder\NameFinderDLEval.java,opennlp.dl.namefinder.NameFinderDLEval,invalidModel/0,sentenceDetector,1
D:\BilalModel\bilal\OOP\Ijaz\opennlp\opennlp-tools\src\main\java\opennlp\tools\formats\brat\BratNameSampleStream.java,opennlp.tools.formats.brat.BratNameSampleStream,"BratNameSampleStream/3[opennlp.tools.formats.brat.SentenceDetector,opennlp.tools.formats.brat.Tokenizer,opennlp.tools.formats.brat.ObjectStream<opennlp.tools.formats.brat.BratDocument>]",parser,1
